play_id,game_id,game_date,week,home_team,away_team,possession_team,defensive_team,quarter,down,yards_to_go,yardline_100,game_seconds_remaining,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,complete_pass,first_down,sack,qb_hit,interception,fumble_lost,penalty,penalty_yards,touchdown,field_goal_attempt,field_goal_result,kick_distance,special_teams_play,possession_team_score,defensive_team_score,score_differential,expected_points_before,expected_points_added,possession_team_win_probability,win_probability_added,successful_play,passer_player_name,receiver_player_name,rusher_player_name,kicker_player_name
2024_13_LA_NO-1908,2024_13_LA_NO,2024-12-01,13,NO,LA,NO,LA,2,3,10,36.0,1813.0,pass,0.0,true,false,true,false,deep,right,16.0,,,,false,false,false,false,false,false,false,,false,false,,,false,3.0,0.0,3.0,1.6534018482780084,0.28344855309377914,0.6684058308601379,-0.026497244834899902,true,D.Carr,,,
2024_06_LAC_DEN-3504,2024_06_LAC_DEN,2024-10-13,6,DEN,LAC,LAC,DEN,4,2,9,69.0,563.0,pass,0.0,true,false,true,false,short,middle,14.0,,,,false,false,false,false,false,false,false,,false,false,,,false,23.0,7.0,16.0,0.44534978503361344,-0.6872099563479424,0.9872734546661377,0.002920210361480713,false,J.Herbert,L.McConkey,,
2024_12_SF_GB-3085,2024_12_SF_GB,2024-11-24,12,GB,SF,SF,GB,4,3,11,80.0,900.0,pass,0.0,true,false,true,false,short,right,5.0,,,,false,false,false,false,false,false,false,,false,false,,,false,10.0,24.0,-14.0,-0.977245329413563,-1.0762525047175586,0.04491537809371948,-0.008918795734643936,false,B.Allen,,,
2024_09_IND_MIN-623,2024_09_IND_MIN,2024-11-03,9,MIN,IND,MIN,IND,1,1,10,76.0,2966.0,run,9.0,false,false,false,false,,,,,right,end,false,false,false,false,false,false,false,,false,false,,,false,0.0,0.0,0.0,1.3814355018548667,0.9916442660614848,0.6126971244812012,0.033236563205718994,true,,,J.Addison,
2024_17_GB_MIN-1415,2024_17_GB_MIN,2024-12-29,17,MIN,GB,MIN,GB,2,2,9,75.0,2208.0,pass,12.0,true,false,true,false,short,left,6.0,6.0,,,true,true,false,false,false,false,false,,false,false,,,false,7.0,3.0,4.0,0.607315600849688,1.372175610391423,0.7269810438156128,0.03447985649108887,true,S.Darnold,T.Hockenson,,
2024_09_LA_SEA-222,2024_09_LA_SEA,2024-11-03,9,SEA,LA,SEA,LA,1,2,9,36.0,3383.0,pass,-4.0,true,false,true,false,,,,,,,false,false,true,true,false,false,false,,false,false,,,false,0.0,0.0,0.0,3.3249167944304645,-1.7159109225030988,0.6177924275398254,-0.06045866012573242,false,G.Smith,,,
2024_09_CHI_ARI-3800,2024_09_CHI_ARI,2024-11-03,9,ARI,CHI,CHI,ARI,4,2,6,70.0,430.0,pass,5.0,true,true,true,false,short,middle,2.0,3.0,,,true,false,false,false,false,false,false,,false,false,,,false,9.0,29.0,-20.0,1.5802611338440329,0.21979881869629025,0.001907384255900979,-0.0009554369025863707,true,C.Williams,D.Swift,,
2024_11_KC_BUF-954,2024_11_KC_BUF,2024-11-17,11,BUF,KC,KC,BUF,1,3,1,35.0,2794.0,pass,5.0,false,false,true,false,short,middle,2.0,3.0,,,true,true,false,false,false,false,false,,false,false,,,false,0.0,6.0,-6.0,3.1916901206132025,0.7880409280769527,0.3001493215560913,0.03672918677330017,true,P.Mahomes,M.Caliendo,,
2024_16_PIT_BAL-3696,2024_16_PIT_BAL,2024-12-21,16,BAL,PIT,BAL,PIT,4,3,2,7.0,197.0,run,1.0,false,false,false,false,,,,,left,guard,false,false,false,false,false,false,false,,false,false,,,false,31.0,17.0,14.0,4.7728255986003205,-1.840327569179136,0.9980431795120239,-0.0003879070281982422,false,,,D.Henry,
2024_05_TB_ATL-3515,2024_05_TB_ATL,2024-10-03,5,ATL,TB,TB,ATL,4,1,10,57.0,757.0,run,18.0,false,false,true,true,,,,,right,end,false,true,false,false,false,false,false,,false,false,,,false,27.0,27.0,0.0,2.1739124197047204,1.169366944115609,0.5150147676467896,0.06154745817184448,true,,,B.Mayfield,
2024_09_NO_CAR-2073,2024_09_NO_CAR,2024-11-03,9,CAR,NO,CAR,NO,2,2,7,25.0,1853.0,pass,0.0,true,true,true,false,short,left,15.0,,,,false,false,false,false,false,false,false,,false,false,,,false,7.0,13.0,-6.0,3.4652411974966526,-0.3595758097944781,0.46574118733406067,-0.029510855674743652,false,B.Young,D.Moore,,
2024_03_NYG_CLE-3003,2024_03_NYG_CLE,2024-09-22,3,CLE,NYG,CLE,NYG,3,3,8,52.0,1272.0,pass,0.0,true,true,true,false,deep,middle,17.0,,,,false,false,false,true,false,false,false,,false,false,,,false,7.0,21.0,-14.0,1.482333064544946,-1.6251585779245943,0.10652028769254684,-0.019859105348587036,false,D.Watson,J.Jeudy,,
2024_15_LA_SF-1711,2024_15_LA_SF,2024-12-12,15,SF,LA,LA,SF,2,3,1,41.0,2007.0,run,3.0,false,false,false,false,,,,,middle,,false,true,false,false,false,false,false,,false,false,,,false,0.0,3.0,-3.0,2.5575895261135884,0.3809858406893909,0.46956926584243774,0.05085420608520508,true,,,K.Williams,
2024_08_CAR_DEN-2522,2024_08_CAR_DEN,2024-10-27,8,DEN,CAR,DEN,CAR,3,3,2,60.0,1539.0,pass,0.0,true,false,true,false,deep,left,41.0,,,,false,false,false,false,false,false,false,,false,false,,,false,21.0,7.0,14.0,2.0334339409600943,-1.7314234224613756,0.9348254203796387,-0.018964529037475586,false,B.Nix,T.Franklin,,
2024_06_TB_NO-1275,2024_06_TB_NO,2024-10-13,6,NO,TB,TB,NO,2,1,15,81.0,2618.0,no_play,0.0,false,false,false,false,,,,,,,false,false,false,false,false,false,true,5.0,false,false,,,false,17.0,3.0,14.0,0.3255661902949214,-0.4619053998030722,0.8355504274368286,-0.005578279495239258,false,,,,
2024_18_KC_DEN-3148,2024_18_KC_DEN,2025-01-05,18,DEN,KC,KC,DEN,4,1,10,70.0,580.0,run,4.0,true,false,false,false,,,,,middle,,false,false,false,false,false,false,false,,false,false,,,false,0.0,38.0,-38.0,1.4272542959079146,-0.16073450981639326,7.235452358145267e-05,4.901936335954815e-06,false,,,C.Steele,
2024_15_CIN_TEN-2906,2024_15_CIN_TEN,2024-12-15,15,TEN,CIN,TEN,CIN,3,1,10,79.0,1355.0,pass,0.0,false,false,true,false,deep,middle,18.0,,,,false,false,false,false,true,false,false,,true,false,,,false,14.0,24.0,-10.0,0.9467479260638356,-7.946747926063836,0.20618745684623718,-0.13378468829339973,false,W.Levis,C.Okonkwo,,
2024_16_DEN_LAC-511,2024_16_DEN_LAC,2024-12-19,16,LAC,DEN,LAC,DEN,1,1,10,60.0,3111.0,run,6.0,true,false,false,false,,,,,right,tackle,false,false,false,false,false,false,false,,false,false,,,false,0.0,7.0,-7.0,2.498500251211226,0.2889978438615799,0.354977011680603,-0.0015741288661956787,true,,,G.Edwards,
2024_03_CHI_IND-3977,2024_03_CHI_IND,2024-09-22,3,IND,CHI,IND,CHI,4,1,10,16.0,406.0,run,13.0,true,false,false,false,,,,,right,tackle,false,true,false,false,false,false,false,,false,false,,,false,14.0,9.0,5.0,4.816707927442621,1.2243062950728927,0.8932910561561584,0.03725153207778931,true,,,A.Richardson,
2024_08_ARI_MIA-1105,2024_08_ARI_MIA,2024-10-27,8,MIA,ARI,ARI,MIA,2,3,6,6.0,2497.0,pass,6.0,true,false,true,false,short,left,6.0,0.0,,,true,true,false,false,false,false,false,,true,false,,,false,0.0,10.0,-10.0,3.962578995677177,3.037421004322823,0.25589871406555176,0.0982688931542598,true,K.Murray,Mi.Wilson,,
2024_01_LV_LAC-2185,2024_01_LV_LAC,2024-09-08,1,LAC,LV,LAC,LV,3,3,6,6.0,1455.0,pass,0.0,true,false,true,false,short,right,6.0,,,,false,false,false,true,false,false,false,,false,false,,,false,6.0,7.0,-1.0,4.463674878003076,-1.4987694906957092,0.6598078012466431,-0.05325287580490112,false,J.Herbert,L.McConkey,,
2024_05_NYG_SEA-2288,2024_05_NYG_SEA,2024-10-06,5,SEA,NYG,SEA,NYG,3,2,3,63.0,1494.0,no_play,0.0,true,false,false,false,,,,,,,false,false,false,false,false,false,true,5.0,false,false,,,false,10.0,17.0,-7.0,2.0690568536520004,-0.7128370432183146,0.31085681915283203,-0.03563764691352844,false,,,,
2024_12_SF_GB-888,2024_12_SF_GB,2024-11-24,12,GB,SF,SF,GB,2,1,20,80.0,2700.0,pass,5.0,false,false,true,false,short,middle,3.0,2.0,,,true,false,false,false,false,false,false,,false,false,,,false,0.0,10.0,-10.0,0.19548463076353073,-0.20254622865468264,0.20631715655326843,-0.0018726587295532227,false,B.Allen,C.McCaffrey,,
2024_06_ATL_CAR-1585,2024_06_ATL_CAR,2024-10-13,6,CAR,ATL,CAR,ATL,2,3,5,5.0,2339.0,pass,0.0,true,false,true,false,short,right,5.0,,,,false,false,false,false,false,false,false,,false,false,,,false,7.0,7.0,0.0,4.299368111183867,-1.3547328990031637,0.6564934849739075,-0.05359601974487305,false,A.Dalton,,,
2024_02_NYJ_TEN-2464,2024_02_NYJ_TEN,2024-09-15,2,TEN,NYJ,TEN,NYJ,3,1,10,62.0,1411.0,pass,0.0,true,false,true,false,short,left,-10.0,,,,false,false,false,false,false,false,false,,false,false,,,false,10.0,14.0,-4.0,2.5302704079076648,-0.4775372762233019,0.415833443403244,-0.018841415643692017,false,W.Levis,,,
2024_09_JAX_PHI-3743,2024_09_JAX_PHI,2024-11-03,9,PHI,JAX,JAX,PHI,4,1,10,28.0,287.0,pass,24.0,true,true,true,false,short,middle,15.0,9.0,,,true,true,false,false,false,false,false,,false,false,,,false,16.0,28.0,-12.0,3.932822061004117,1.9099222582008224,0.07570577412843704,0.017555929720401764,true,T.Lawrence,E.Engram,,
2024_15_ATL_LV-2851,2024_15_ATL_LV,2024-12-16,15,LV,ATL,LV,ATL,4,2,10,59.0,762.0,pass,0.0,true,false,true,false,short,left,0.0,,,,false,false,false,false,false,false,false,,false,false,,,false,3.0,15.0,-12.0,1.810909990919754,-0.8308227073866874,0.09814140945672989,-0.012174136936664581,false,D.Ridder,A.Mattison,,
2024_13_ARI_MIN-674,2024_13_ARI_MIN,2024-12-01,13,MIN,ARI,ARI,MIN,1,1,10,64.0,2868.0,run,6.0,true,false,false,false,,,,,left,end,false,false,false,false,false,false,false,,false,false,,,false,3.0,3.0,0.0,1.7690073889680207,0.20796417724341154,0.46344441175460815,-0.012247592210769653,true,,,K.Murray,
2024_17_ATL_WAS-2512,2024_17_ATL_WAS,2024-12-29,17,WAS,ATL,WAS,ATL,3,4,1,16.0,1462.0,run,4.0,false,true,false,false,,,,,right,end,false,true,false,false,false,false,false,,false,false,,,false,7.0,17.0,-10.0,3.7053920414764434,1.5374987519462593,0.2558169662952423,0.062101006507873535,true,,,J.Daniels,
2024_14_NO_NYG-3142,2024_14_NO_NYG,2024-12-08,14,NYG,NO,NO,NYG,3,1,10,11.0,1123.0,pass,11.0,true,false,true,false,short,left,9.0,2.0,,,true,true,false,false,false,false,false,,true,false,,,false,7.0,3.0,4.0,5.009560320118908,1.9904396798810922,0.7863167524337769,0.06817235742726135,true,D.Carr,J.Johnson,,
2024_08_TEN_DET-2301,2024_08_TEN_DET,2024-10-27,8,DET,TEN,TEN,DET,2,4,1,1.0,1823.0,pass,0.0,true,false,true,false,short,left,1.0,,,,false,false,false,true,false,false,false,,false,false,,,false,14.0,35.0,-21.0,4.010356341546867,-4.043875160859898,0.06433960050344467,-0.016503773629665375,false,M.Rudolph,C.Ridley,,
2024_09_LAC_CLE-3352,2024_09_LAC_CLE,2024-11-03,9,CLE,LAC,LAC,CLE,4,3,9,29.0,741.0,pass,3.0,true,false,true,false,short,right,-1.0,4.0,,,true,false,false,false,false,false,false,,false,false,,,false,20.0,3.0,17.0,2.8071832484565675,-0.7935028865899123,0.9830544590950012,-0.0039559006690979,false,J.Herbert,J.Dobbins,,
2024_04_BUF_BAL-441,2024_04_BUF_BAL,2024-09-29,4,BAL,BUF,BUF,BAL,1,3,6,39.0,3173.0,pass,6.0,true,false,true,false,short,right,4.0,2.0,,,true,true,false,false,false,false,false,,false,false,,,false,0.0,7.0,-7.0,1.9834221724886447,1.6814680193783715,0.25282251834869385,0.03724372386932373,true,J.Allen,D.Kincaid,,
2024_10_TEN_LAC-2227,2024_10_TEN_LAC,2024-11-10,10,LAC,TEN,TEN,LAC,3,2,12,44.0,1536.0,pass,15.0,true,false,true,false,short,left,-5.0,20.0,,,true,true,false,false,false,false,false,,false,false,,,false,7.0,13.0,-6.0,2.134595481213182,2.0162531366804615,0.29185065627098083,0.06809824705123901,true,W.Levis,T.Pollard,,
2024_04_TEN_MIA-3024,2024_04_TEN_MIA,2024-09-30,4,MIA,TEN,TEN,MIA,3,1,10,44.0,1160.0,run,4.0,false,false,false,false,,,,,right,end,false,false,false,false,false,false,false,,false,false,,,false,16.0,6.0,10.0,2.599446487147361,-0.07172356429509819,0.8687273859977722,0.005618572235107422,false,,,T.Pollard,
2024_12_TB_NYG-1415,2024_12_TB_NYG,2024-11-24,12,NYG,TB,NYG,TB,2,2,8,35.0,2033.0,pass,-8.0,true,false,true,false,,,,,,,false,false,true,true,false,false,false,,false,false,,,false,0.0,17.0,-17.0,2.803885842557065,-1.5580562917748466,0.158883199095726,-0.041894830763339996,false,T.DeVito,,,
2024_04_NO_ATL-2004,2024_04_NO_ATL,2024-09-29,4,ATL,NO,NO,ATL,2,2,7,85.0,1887.0,pass,11.0,true,true,true,false,short,left,5.0,6.0,,,true,true,false,false,false,false,false,,false,false,,,false,14.0,17.0,-3.0,0.25109332567080855,0.5844334282446653,0.37769195437431335,0.018244147300720215,true,D.Carr,A.Kamara,,
2024_16_HOU_KC-3399,2024_16_HOU_KC,2024-12-21,16,KC,HOU,HOU,KC,3,3,15,60.0,987.0,pass,24.0,true,false,true,false,short,right,4.0,20.0,,,true,true,false,true,false,false,false,,false,false,,,false,16.0,24.0,-8.0,-0.3603972173295915,3.612116351374425,0.14460389316082,0.08245988190174103,true,C.Stroud,D.Schultz,,
2024_06_TB_NO-2047,2024_06_TB_NO,2024-10-13,6,NO,TB,NO,TB,2,1,10,70.0,2139.0,run,5.0,false,false,false,false,,,,,left,tackle,false,false,false,false,false,false,false,,false,false,,,false,20.0,24.0,-4.0,1.4465761948376894,-0.1095108101144433,0.4581417143344879,0.0036827921867370605,false,,,J.Mims,
2024_02_LV_BAL-1666,2024_02_LV_BAL,2024-09-15,2,BAL,LV,LV,BAL,2,1,10,54.0,1945.0,pass,1.0,true,false,true,false,short,right,-2.0,3.0,,,true,false,false,false,false,false,false,,false,false,,,false,3.0,6.0,-3.0,2.134045113110915,-0.40051924460567534,0.3677459955215454,-0.02095276117324829,false,G.Minshew,B.Bowers,,
2024_09_MIA_BUF-1804,2024_09_MIA_BUF,2024-11-03,9,BUF,MIA,BUF,MIA,2,1,10,11.0,1841.0,no_play,0.0,true,false,false,false,,,,,,,false,false,false,false,false,false,true,10.0,false,false,,,false,3.0,10.0,-7.0,4.464496194705134,-1.0238277641765308,0.359502911567688,-0.023993492126464844,false,,,,
2024_11_SEA_SF-3064,2024_11_SEA_SF,2024-11-17,11,SF,SEA,SF,SEA,4,1,8,8.0,620.0,pass,5.0,true,false,true,false,short,left,2.0,3.0,,,true,false,false,false,false,false,false,,false,false,,,false,10.0,13.0,-3.0,5.358324168308172,0.3122019911534153,0.6175444722175598,0.009245455265045166,true,B.Purdy,C.McCaffrey,,
2024_09_WAS_NYG-3862,2024_09_WAS_NYG,2024-11-03,9,NYG,WAS,WAS,NYG,4,1,10,11.0,110.0,run,5.0,true,false,false,false,,,,,right,tackle,false,false,false,false,false,false,false,,false,false,,,false,27.0,22.0,5.0,4.707991260744166,0.41406461197766475,0.9693575501441956,-0.002447187900543213,true,,,C.Rodriguez,
2024_18_SF_ARI-1885,2024_18_SF_ARI,2025-01-05,18,ARI,SF,ARI,SF,2,2,8,68.0,2104.0,run,9.0,true,false,true,true,,,,,left,tackle,false,true,false,false,false,false,false,,false,false,,,false,10.0,10.0,0.0,1.0155695260036737,1.0285581438802183,0.5990814566612244,0.02835947275161743,true,,,K.Murray,
2024_10_BUF_IND-3209,2024_10_BUF_IND,2024-11-10,10,IND,BUF,BUF,IND,4,2,9,23.0,860.0,pass,8.0,true,false,true,false,short,middle,5.0,3.0,,,true,false,false,false,false,false,false,,false,false,,,false,20.0,13.0,7.0,4.040615808800794,0.6943498332402669,0.8694913983345032,0.011025309562683105,true,J.Allen,K.Shakir,,
2024_12_DET_IND-1349,2024_12_DET_IND,2024-11-24,12,IND,DET,DET,IND,2,1,10,52.0,2225.0,pass,8.0,false,false,true,false,short,middle,-3.0,11.0,,,true,false,false,false,false,false,false,,false,false,,,false,7.0,6.0,1.0,2.696895513450727,0.5656874745618552,0.6448609828948975,0.013151407241821289,true,J.Goff,B.Wright,,
2024_02_NYJ_TEN-1791,2024_02_NYJ_TEN,2024-09-15,2,TEN,NYJ,TEN,NYJ,2,1,10,30.0,1857.0,pass,9.0,true,false,true,false,short,middle,9.0,0.0,,,true,false,false,false,false,false,false,,false,false,,,false,7.0,7.0,0.0,3.1254864232614636,0.5193308951565996,0.6417368054389954,0.03436136245727539,true,W.Levis,D.Hopkins,,
2024_08_NO_LAC-951,2024_08_NO_LAC,2024-10-27,8,LAC,NO,LAC,NO,1,1,10,46.0,2815.0,pass,11.0,true,false,true,false,short,right,-6.0,17.0,,,true,true,false,false,false,false,false,,false,false,,,false,0.0,2.0,-2.0,3.3210172310937196,0.6460777327883989,0.5353568196296692,0.037790119647979736,true,J.Herbert,J.Reagor,,
2024_14_LAC_KC-350,2024_14_LAC_KC,2024-12-08,14,KC,LAC,LAC,KC,1,1,10,70.0,3305.0,run,-2.0,false,false,false,false,,,,,left,end,false,false,false,false,false,false,false,,false,false,,,false,0.0,3.0,-3.0,1.1630701194517314,-1.0433495249599218,0.41325342655181885,-0.026690691709518433,false,,,G.Edwards,
2024_13_HOU_JAX-309,2024_13_HOU_JAX,2024-12-01,13,JAX,HOU,HOU,JAX,1,3,1,42.0,3325.0,run,3.0,true,false,false,false,,,,,right,guard,false,true,false,false,false,false,false,,false,false,,,false,0.0,0.0,0.0,2.5596095751971006,0.7401151491794735,0.5141105651855469,0.06508630514144897,true,,,J.Mixon,
2024_05_TB_ATL-2143,2024_05_TB_ATL,2024-10-03,5,ATL,TB,ATL,TB,2,2,3,52.0,1868.0,pass,5.0,true,true,true,false,short,left,-5.0,10.0,,,true,true,false,false,false,false,false,,false,false,,,false,17.0,24.0,-7.0,2.1126255347626284,0.41845937888137996,0.35187914967536926,-0.010069847106933594,true,K.Cousins,B.Robinson,,
2024_01_DAL_CLE-1077,2024_01_DAL_CLE,2024-09-08,1,CLE,DAL,CLE,DAL,1,3,10,80.0,2756.0,pass,-5.0,true,false,true,false,,,,,,,false,false,true,true,false,false,false,,false,false,,,false,3.0,7.0,-4.0,-0.7188772913068533,-1.643393151462078,0.40857577323913574,-0.04418018460273743,false,D.Watson,,,
2024_14_ATL_MIN-161,2024_14_ATL_MIN,2024-12-08,14,MIN,ATL,ATL,MIN,1,1,10,28.0,3479.0,run,-5.0,true,false,false,false,,,,,left,end,false,false,false,false,false,false,false,,false,false,,,false,0.0,0.0,0.0,4.294083580025472,-1.279399728984572,0.5458777546882629,-0.04244112968444824,false,,,B.Robinson,
2024_01_ARI_BUF-1217,2024_01_ARI_BUF,2024-09-08,1,BUF,ARI,ARI,BUF,2,1,10,60.0,2305.0,pass,0.0,true,false,true,false,short,left,15.0,,,,false,false,false,false,false,false,false,,false,false,,,false,10.0,3.0,7.0,1.852850487222895,-0.4146834434941411,0.7095979452133179,-0.01580345630645752,false,K.Murray,M.Harrison,,
2024_03_NE_NYJ-273,2024_03_NE_NYJ,2024-09-19,3,NYJ,NE,NE,NYJ,1,1,10,80.0,3306.0,pass,0.0,false,false,true,false,short,right,-1.0,1.0,,,true,false,false,true,false,false,false,,false,false,,,false,0.0,0.0,0.0,0.44802025705575943,-0.597313548438251,0.48229026794433594,-0.0130692720413208,false,J.Brissett,H.Henry,,
2024_06_WAS_BAL-2248,2024_06_WAS_BAL,2024-10-13,6,BAL,WAS,WAS,BAL,3,2,10,70.0,1777.0,pass,28.0,true,true,true,false,deep,left,24.0,4.0,,,true,true,false,false,false,false,false,,false,false,,,false,10.0,17.0,-7.0,0.5436300663277507,2.4734711095225066,0.23701581358909607,0.047402799129486084,true,J.Daniels,N.Brown,,
2024_01_DAL_CLE-4341,2024_01_DAL_CLE,2024-09-08,1,CLE,DAL,CLE,DAL,4,1,15,69.0,420.0,pass,4.0,true,false,true,false,short,left,-1.0,5.0,,,true,true,false,false,false,false,true,15.0,false,false,,,false,10.0,33.0,-23.0,0.9401890423614532,1.4969527607318014,0.0004992475151084363,2.0822626538574696e-06,true,D.Watson,J.Ford,,
2024_07_CAR_WAS-3638,2024_07_CAR_WAS,2024-10-20,7,WAS,CAR,CAR,WAS,4,2,7,67.0,256.0,pass,2.0,false,false,true,false,short,left,-2.0,4.0,,,true,false,false,false,false,false,false,,false,false,,,false,7.0,40.0,-33.0,0.9362517260015011,-0.3802132620476186,7.050547719700262e-05,-5.541645805351436e-06,false,B.Young,J.Sanders,,
2024_17_GB_MIN-2542,2024_17_GB_MIN,2024-12-29,17,MIN,GB,MIN,GB,3,2,11,71.0,1335.0,pass,0.0,true,false,true,false,deep,left,20.0,,,,false,false,false,false,true,false,false,,false,false,,,false,20.0,3.0,17.0,1.1916455486789346,-6.1828668374801055,0.9530947208404541,-0.048698410391807556,false,S.Darnold,T.Hockenson,,
2024_12_DAL_WAS-2511,2024_12_DAL_WAS,2024-11-24,12,WAS,DAL,WAS,DAL,3,2,7,21.0,1535.0,run,4.0,true,true,false,false,,,,,right,end,false,false,false,false,false,false,false,,false,false,,,false,3.0,3.0,0.0,4.447596400859766,-0.1320178520400077,0.6693472862243652,-0.005939841270446777,false,,,J.Daniels,
2024_13_LAC_ATL-548,2024_13_LAC_ATL,2024-12-01,13,ATL,LAC,ATL,LAC,1,1,9,9.0,3051.0,run,1.0,false,false,false,false,,,,,right,end,false,false,false,false,false,false,false,,false,false,,,false,0.0,0.0,0.0,5.4784321443294175,-0.4065270283026621,0.6866828799247742,-0.014598965644836426,false,,,B.Robinson,
2024_12_DAL_WAS-1760,2024_12_DAL_WAS,2024-11-24,12,WAS,DAL,DAL,WAS,2,2,13,53.0,2057.0,pass,4.0,true,false,true,false,short,right,4.0,0.0,,,true,false,false,false,false,false,false,,false,false,,,false,0.0,3.0,-3.0,1.452838665805757,-0.3495094713871367,0.3304101228713989,0.012539893388748169,false,C.Rush,C.Lamb,,
2024_06_HOU_NE-1730,2024_06_HOU_NE,2024-10-13,6,NE,HOU,NE,HOU,2,3,12,80.0,1972.0,pass,0.0,true,false,true,false,short,middle,5.0,,,,false,false,false,false,false,false,false,,false,false,,,false,0.0,14.0,-14.0,-0.4616002372931689,-0.7909469834994525,0.13424141705036163,-0.011365488171577454,false,D.Maye,A.Hooper,,
2024_14_JAX_TEN-219,2024_14_JAX_TEN,2024-12-08,14,TEN,JAX,TEN,JAX,1,1,10,35.0,3332.0,run,1.0,true,false,false,false,,,,,right,end,false,false,false,false,false,false,false,,false,false,,,false,0.0,0.0,0.0,3.9096300014061853,-0.5845243219519034,0.6323757171630859,-0.014583289623260498,false,,,T.Pollard,
2024_08_CAR_DEN-4276,2024_08_CAR_DEN,2024-10-27,8,DEN,CAR,CAR,DEN,4,2,10,60.0,55.0,pass,23.0,true,false,true,false,deep,left,23.0,0.0,,,true,true,false,false,false,false,true,15.0,false,false,,,false,7.0,28.0,-21.0,0.6849783480283804,2.2526352573768236,0.0006640912033617496,0.0005714542930945754,true,B.Young,X.Legette,,
2024_18_CAR_ATL-106,2024_18_CAR_ATL,2025-01-05,18,ATL,CAR,ATL,CAR,1,3,1,62.0,3531.0,run,4.0,true,true,false,false,,,,,left,tackle,false,true,false,false,false,false,false,,false,false,,,false,0.0,0.0,0.0,2.0638927603140473,0.5679447581060231,0.5559874773025513,0.016585886478424072,true,,,T.Allgeier,
2024_17_MIA_CLE-3599,2024_17_MIA_CLE,2024-12-29,17,CLE,MIA,CLE,MIA,4,2,8,43.0,737.0,no_play,0.0,true,false,false,false,,,,,,,false,false,false,false,false,false,true,5.0,false,false,,,false,3.0,13.0,-10.0,2.697854199213907,-0.45485733402892947,0.17941971123218536,-0.01960235834121704,false,,,,
2024_15_NE_ARI-3711,2024_15_NE_ARI,2024-12-15,15,ARI,NE,NE,ARI,4,2,3,63.0,187.0,pass,20.0,true,true,true,false,short,right,4.0,16.0,,,true,true,false,false,false,false,false,,false,false,,,false,10.0,30.0,-20.0,1.7205475366208702,1.226834440836683,0.0006213466404005885,0.00016947166295722127,true,D.Maye,A.Gibson,,
2024_16_ARI_CAR-4628,2024_16_ARI_CAR,2024-12-22,16,CAR,ARI,ARI,CAR,5,3,10,78.0,326.0,pass,-14.0,true,false,true,false,,,,,,,false,false,true,true,false,false,false,,false,false,,,false,30.0,30.0,0.0,0.06450505112297833,-1.4819889103528112,0.2887047495460138,-0.1692054100567475,false,K.Murray,,,
2024_09_IND_MIN-1469,2024_09_IND_MIN,2024-11-03,9,MIN,IND,IND,MIN,2,1,10,27.0,2026.0,no_play,0.0,true,false,false,false,,,,,,,false,false,false,false,false,false,true,5.0,false,false,,,false,7.0,0.0,7.0,4.136330174282193,-0.6998910770053044,0.7694297432899475,-0.003121674060821533,false,,,,
2024_07_LAC_ARI-1621,2024_07_LAC_ARI,2024-10-21,7,ARI,LAC,ARI,LAC,2,2,10,58.0,1958.0,run,-6.0,true,false,false,false,,,,,left,end,false,false,false,false,false,false,false,,false,false,,,false,7.0,3.0,4.0,1.5721198618412018,-1.0478761154226959,0.683779239654541,-0.04338926076889038,false,,,J.Conner,
2024_04_BUF_BAL-3032,2024_04_BUF_BAL,2024-09-29,4,BAL,BUF,BAL,BUF,4,1,10,43.0,854.0,run,3.0,false,false,false,false,,,,,right,end,false,false,false,false,false,false,false,,false,false,,,false,28.0,10.0,18.0,3.058010274777189,-0.20153516856953502,0.9894124865531921,-0.0017114877700805664,false,,,D.Henry,
2024_06_SF_SEA-2264,2024_06_SF_SEA,2024-10-10,6,SEA,SF,SF,SEA,3,2,4,23.0,1635.0,run,6.0,false,false,false,false,,,,,left,guard,false,true,false,false,false,false,false,,false,false,,,false,16.0,3.0,13.0,4.361606741207652,0.4206327383290045,0.9341936707496643,0.009331822395324707,true,,,I.Guerendo,
2024_10_PIT_WAS-2375,2024_10_PIT_WAS,2024-11-10,10,WAS,PIT,WAS,PIT,3,2,10,17.0,1722.0,pass,0.0,true,true,true,false,short,middle,0.0,,,,false,false,false,false,false,false,false,,false,false,,,false,17.0,14.0,3.0,4.676584943197668,-0.7665916386758909,0.7618129849433899,-0.018378078937530518,false,J.Daniels,Z.Ertz,,
2024_16_CLE_CIN-1813,2024_16_CLE_CIN,2024-12-22,16,CIN,CLE,CIN,CLE,3,1,10,75.0,1793.0,pass,8.0,true,false,true,false,short,middle,5.0,3.0,,,true,false,false,false,false,false,false,,false,false,,,false,17.0,0.0,17.0,1.4834872907958925,0.6079460829496384,0.941237211227417,0.0012667179107666016,true,J.Burrow,T.Higgins,,
2024_02_SEA_NE-2278,2024_02_SEA_NE,2024-09-15,2,NE,SEA,SEA,NE,3,2,10,70.0,1796.0,pass,3.0,true,true,true,false,short,right,0.0,3.0,,,true,false,false,false,false,false,false,,false,false,,,false,17.0,13.0,4.0,0.4266648502089083,-0.4008921361528337,0.5982857346534729,-0.01570338010787964,false,G.Smith,D.Metcalf,,
